==================== 2026-03-01T11:08:33.069194Z | 4bb6b453-9011-4293-a6ce-e9a6a4218de3 ====================
11:08:33.069304 [info ]: Starting dbt LSP server
11:08:33.069351 [info ]: Connecting to LSP client on port 8000
11:08:33.071279 [info ]: Successfully connected to LSP client
11:08:33.071300 [info ]: Creating LSP service...
11:08:33.162828 [info ]: Creating LSP server...
11:08:33.162876 [info ]: Starting LSP server...
11:08:33.230001 [info ]: Started loading project
11:08:33.241745 [info ]: Loading profiles.yml
11:08:33.578455 [info ]:    Started resolving packages from packages.yml
11:08:36.401237 [debug]: Finished analyzing [  0.00s] model core.core_inventory_status [skipped]
11:08:36.401254 [info ]: Started model analytics.analytics_inventory_current
11:08:36.401264 [debug]: Started rendering model analytics.analytics_inventory_current
11:08:36.401278 [debug]: Finished rendering [  0.00s] model analytics.analytics_inventory_current [skipped]
11:08:36.401292 [debug]: Started analyzing model analytics.analytics_inventory_current
11:08:36.401305 [info ]:    Skipped [-------] model analytics.analytics_inventory_current (table)
11:08:36.401322 [debug]: Finished analyzing [  0.00s] model analytics.analytics_inventory_current [skipped]
11:08:36.401361 [error]: dbt1501: Failed to render SQL not a key type: Source not found for source name: salesforce, table name: contacts
(in models\raw\raw_salesforce_contacts.sql:5:19)
  --> models\raw\raw_salesforce_contacts.sql:5:19
11:08:36.401424 [debug]: Started analyzing model raw.raw_salesforce_contacts
11:08:36.401450 [info ]:     Failed [  0.01s] model raw.raw_salesforce_contacts (view)
11:08:36.401452 [debug]: Finished rendering [  0.01s] model raw.raw_salesforce_contacts [error]
11:08:36.401474 [debug]: Finished analyzing [  0.00s] model raw.raw_salesforce_contacts [skipped]
11:08:36.401492 [info ]: Started model source.src_salesforce_contacts
11:08:36.401509 [debug]: Started rendering model source.src_salesforce_contacts
11:08:36.401526 [debug]: Finished rendering [  0.00s] model source.src_salesforce_contacts [skipped]
11:08:36.401539 [debug]: Started analyzing model source.src_salesforce_contacts
11:08:36.401560 [info ]:    Skipped [-------] model source.src_salesforce_contacts (view)
11:08:36.401582 [debug]: Finished analyzing [  0.00s] model source.src_salesforce_contacts [skipped]
11:08:36.401656 [error]: dbt1501: Failed to render SQL not a key type: Source not found for source name: salesforce, table name: opportunities
(in models\raw\raw_salesforce_opportunities.sql:5:19)
  --> models\raw\raw_salesforce_opportunities.sql:5:19
11:08:36.401822 [debug]: Finished rendering [  0.01s] model raw.raw_salesforce_opportunities [error]
11:08:36.401852 [debug]: Started analyzing model raw.raw_salesforce_opportunities
11:08:36.401919 [info ]:     Failed [  0.01s] model raw.raw_salesforce_opportunities (view)
11:08:36.401964 [debug]: Finished analyzing [  0.00s] model raw.raw_salesforce_opportunities [skipped]
11:08:36.401996 [info ]: Started model source.src_salesforce_opportunities
11:08:36.402020 [debug]: Started rendering model source.src_salesforce_opportunities
11:08:36.402040 [debug]: Finished rendering [  0.00s] model source.src_salesforce_opportunities [skipped]
11:08:36.402056 [debug]: Started analyzing model source.src_salesforce_opportunities
11:08:36.402080 [info ]:    Skipped [-------] model source.src_salesforce_opportunities (view)
11:08:36.402099 [debug]: Finished analyzing [  0.00s] model source.src_salesforce_opportunities [skipped]
11:08:36.402154 [error]: dbt1501: Failed to render SQL not a key type: Source not found for source name: web_analytics, table name: sessions
(in models\raw\raw_web_sessions.sql:5:19)
  --> models\raw\raw_web_sessions.sql:5:19
11:08:36.402252 [debug]: Started analyzing model raw.raw_web_sessions
11:08:36.402279 [info ]:     Failed [  0.01s] model raw.raw_web_sessions (view)
11:08:36.402299 [debug]: Finished analyzing [  0.00s] model raw.raw_web_sessions [skipped]
11:08:36.402293 [debug]: Finished rendering [  0.01s] model raw.raw_web_sessions [error]
11:08:36.402348 [info ]: Started model source.src_web_sessions
11:08:36.402373 [debug]: Started rendering model source.src_web_sessions
11:08:36.402395 [debug]: Finished rendering [  0.00s] model source.src_web_sessions [skipped]
11:08:36.402422 [debug]: Started analyzing model source.src_web_sessions
11:08:36.402440 [info ]:    Skipped [-------] model source.src_web_sessions (view)
11:08:36.402467 [debug]: Finished analyzing [  0.00s] model source.src_web_sessions [skipped]
11:08:36.402486 [info ]: Started model core.core_web_engagement
11:08:36.402501 [debug]: Started rendering model core.core_web_engagement
11:08:36.402518 [debug]: Finished rendering [  0.00s] model core.core_web_engagement [skipped]
11:08:36.402539 [debug]: Started analyzing model core.core_web_engagement
11:08:36.402561 [info ]:    Skipped [-------] model core.core_web_engagement (table)
11:08:36.402584 [debug]: Finished analyzing [  0.00s] model core.core_web_engagement [skipped]
11:08:36.402601 [info ]: Started model analytics.analytics_web_traffic
11:08:36.402618 [debug]: Started rendering model analytics.analytics_web_traffic
11:08:36.402634 [debug]: Finished rendering [  0.00s] model analytics.analytics_web_traffic [skipped]
11:08:36.402655 [debug]: Started analyzing model analytics.analytics_web_traffic
11:08:36.402672 [info ]:    Skipped [-------] model analytics.analytics_web_traffic (table)
11:08:36.402695 [debug]: Finished analyzing [  0.00s] model analytics.analytics_web_traffic [skipped]
11:08:36.402747 [error]: dbt1501: Failed to render SQL not a key type: Source not found for source name: salesforce, table name: accounts
(in models\raw\raw_salesforce_accounts.sql:5:19)
  --> models\raw\raw_salesforce_accounts.sql:5:19
11:08:36.402826 [debug]: Started analyzing model raw.raw_salesforce_accounts
11:08:36.402853 [info ]:     Failed [  0.01s] model raw.raw_salesforce_accounts (view)
11:08:36.402850 [debug]: Finished rendering [  0.01s] model raw.raw_salesforce_accounts [error]
11:08:36.402876 [debug]: Finished analyzing [  0.00s] model raw.raw_salesforce_accounts [skipped]
11:08:36.402894 [info ]: Started model source.src_salesforce_accounts
11:08:36.402942 [debug]: Started rendering model source.src_salesforce_accounts
11:08:36.402966 [debug]: Finished rendering [  0.00s] model source.src_salesforce_accounts [skipped]
11:08:36.403023 [debug]: Started analyzing model source.src_salesforce_accounts
11:08:36.403045 [info ]:    Skipped [-------] model source.src_salesforce_accounts (view)
11:08:36.403067 [debug]: Finished analyzing [  0.00s] model source.src_salesforce_accounts [skipped]
11:08:36.403086 [info ]: Started model core.core_opportunities
11:08:36.403101 [debug]: Started rendering model core.core_opportunities
11:08:36.403117 [debug]: Finished rendering [  0.00s] model core.core_opportunities [skipped]
11:08:36.403132 [debug]: Started analyzing model core.core_opportunities
11:08:36.403154 [info ]:    Skipped [-------] model core.core_opportunities (table)
11:08:36.403175 [debug]: Finished analyzing [  0.00s] model core.core_opportunities [skipped]
11:08:36.403224 [error]: dbt1501: Failed to render SQL not a key type: Source not found for source name: stripe, table name: subscriptions
(in models\raw\raw_stripe_subscriptions.sql:5:19)
  --> models\raw\raw_stripe_subscriptions.sql:5:19
11:08:36.403453 [debug]: Started analyzing model raw.raw_stripe_subscriptions
11:08:36.403480 [debug]: Finished rendering [  0.01s] model raw.raw_stripe_subscriptions [error]
11:08:36.403487 [info ]:     Failed [  0.01s] model raw.raw_stripe_subscriptions (view)
11:08:36.403530 [debug]: Finished analyzing [  0.00s] model raw.raw_stripe_subscriptions [skipped]
11:08:36.403554 [info ]: Started model source.src_stripe_subscriptions
11:08:36.403566 [debug]: Started rendering model source.src_stripe_subscriptions
11:08:36.403626 [debug]: Finished rendering [  0.00s] model source.src_stripe_subscriptions [skipped]
11:08:36.403651 [debug]: Started analyzing model source.src_stripe_subscriptions
11:08:36.403667 [info ]:    Skipped [-------] model source.src_stripe_subscriptions (view)
11:08:36.403685 [debug]: Finished analyzing [  0.00s] model source.src_stripe_subscriptions [skipped]
11:08:36.403703 [info ]: Started model source.src_subscription_events
11:08:36.403714 [debug]: Started rendering model source.src_subscription_events
11:08:36.403725 [debug]: Finished rendering [  0.00s] model source.src_subscription_events [skipped]
11:08:36.403735 [debug]: Started analyzing model source.src_subscription_events
11:08:36.403743 [info ]:    Skipped [-------] model source.src_subscription_events (view)
11:08:36.403755 [debug]: Finished analyzing [  0.00s] model source.src_subscription_events [skipped]
11:08:36.403769 [info ]: Started model core.core_revenue_monthly
11:08:36.403777 [debug]: Started rendering model core.core_revenue_monthly
11:08:36.403787 [debug]: Finished rendering [  0.00s] model core.core_revenue_monthly [skipped]
11:08:36.403797 [debug]: Started analyzing model core.core_revenue_monthly
11:08:36.403803 [info ]:    Skipped [-------] model core.core_revenue_monthly (table)
11:08:36.403812 [debug]: Finished analyzing [  0.00s] model core.core_revenue_monthly [skipped]
11:08:36.403821 [info ]: Started model analytics.analytics_subscription_mrr_trend
11:08:36.403829 [debug]: Started rendering model analytics.analytics_subscription_mrr_trend
11:08:36.403837 [debug]: Finished rendering [  0.00s] model analytics.analytics_subscription_mrr_trend [skipped]
11:08:36.403845 [debug]: Started analyzing model analytics.analytics_subscription_mrr_trend
11:08:36.403854 [info ]:    Skipped [-------] model analytics.analytics_subscription_mrr_trend (table)
11:08:36.403866 [debug]: Finished analyzing [  0.00s] model analytics.analytics_subscription_mrr_trend [skipped]
11:08:36.403909 [error]: dbt1501: Failed to render SQL not a key type: Source not found for source name: google_ads, table name: ad_performance
(in models\raw\raw_google_ads_performance.sql:5:19)
  --> models\raw\raw_google_ads_performance.sql:5:19
11:08:36.403970 [debug]: Started analyzing model raw.raw_google_ads_performance
11:08:36.403988 [info ]:     Failed [  0.01s] model raw.raw_google_ads_performance (view)
11:08:36.404000 [debug]: Finished analyzing [  0.00s] model raw.raw_google_ads_performance [skipped]
11:08:36.404011 [debug]: Finished rendering [  0.01s] model raw.raw_google_ads_performance [error]
11:08:36.404031 [info ]: Started model source.src_google_ads_performance
11:08:36.404069 [debug]: Started rendering model source.src_google_ads_performance
11:08:36.404100 [debug]: Finished rendering [  0.00s] model source.src_google_ads_performance [skipped]
11:08:36.404121 [debug]: Started analyzing model source.src_google_ads_performance
11:08:36.404143 [info ]:    Skipped [-------] model source.src_google_ads_performance (view)
11:08:36.404167 [debug]: Finished analyzing [  0.00s] model source.src_google_ads_performance [skipped]
11:08:36.404218 [error]: dbt1501: Failed to render SQL not a key type: Source not found for source name: google_ads, table name: campaigns
(in models\raw\raw_google_ads_campaigns.sql:5:19)
  --> models\raw\raw_google_ads_campaigns.sql:5:19
11:08:36.404292 [debug]: Started analyzing model raw.raw_google_ads_campaigns
11:08:36.404315 [info ]:     Failed [  0.01s] model raw.raw_google_ads_campaigns (view)
11:08:36.404327 [debug]: Finished rendering [  0.01s] model raw.raw_google_ads_campaigns [error]
11:08:36.404337 [debug]: Finished analyzing [  0.00s] model raw.raw_google_ads_campaigns [skipped]
11:08:36.404359 [info ]: Started model source.src_google_ads_campaigns
11:08:36.404371 [debug]: Started rendering model source.src_google_ads_campaigns
11:08:36.404384 [debug]: Finished rendering [  0.00s] model source.src_google_ads_campaigns [skipped]
11:08:36.404399 [debug]: Started analyzing model source.src_google_ads_campaigns
11:08:36.404415 [info ]:    Skipped [-------] model source.src_google_ads_campaigns (view)
11:08:36.404430 [debug]: Finished analyzing [  0.00s] model source.src_google_ads_campaigns [skipped]
11:08:36.404446 [info ]: Started model core.core_ad_performance
11:08:36.404461 [debug]: Started rendering model core.core_ad_performance
11:08:36.404474 [debug]: Finished rendering [  0.00s] model core.core_ad_performance [skipped]
11:08:36.404488 [debug]: Started analyzing model core.core_ad_performance
11:08:36.404551 [info ]:    Skipped [-------] model core.core_ad_performance (table)
11:08:36.404586 [debug]: Finished analyzing [  0.00s] model core.core_ad_performance [skipped]
11:08:36.404614 [info ]: Started model analytics.analytics_marketing_weekly
11:08:36.404639 [debug]: Started rendering model analytics.analytics_marketing_weekly
11:08:36.404662 [debug]: Finished rendering [  0.00s] model analytics.analytics_marketing_weekly [skipped]
11:08:36.404687 [debug]: Started analyzing model analytics.analytics_marketing_weekly
11:08:36.404703 [info ]:    Skipped [-------] model analytics.analytics_marketing_weekly (table)
11:08:36.404728 [debug]: Finished analyzing [  0.00s] model analytics.analytics_marketing_weekly [skipped]
11:08:36.404782 [error]: dbt1501: Failed to render SQL not a key type: Source not found for source name: stripe, table name: payments
(in models\raw\raw_stripe_payments.sql:5:19)
  --> models\raw\raw_stripe_payments.sql:5:19
11:08:36.405057 [debug]: Finished rendering [  0.01s] model raw.raw_stripe_payments [error]
11:08:36.405123 [debug]: Started analyzing model raw.raw_stripe_payments
11:08:36.405152 [info ]:     Failed [  0.01s] model raw.raw_stripe_payments (view)
11:08:36.405211 [debug]: Finished analyzing [  0.00s] model raw.raw_stripe_payments [skipped]
11:08:36.405242 [info ]: Started model source.src_stripe_payments
11:08:36.405260 [debug]: Started rendering model source.src_stripe_payments
11:08:36.405277 [debug]: Finished rendering [  0.00s] model source.src_stripe_payments [skipped]
11:08:36.405292 [debug]: Started analyzing model source.src_stripe_payments
11:08:36.405310 [info ]:    Skipped [-------] model source.src_stripe_payments (view)
11:08:36.405328 [debug]: Finished analyzing [  0.00s] model source.src_stripe_payments [skipped]
11:08:36.405376 [error]: dbt1501: Failed to render SQL not a key type: Source not found for source name: shopify, table name: customers
(in models\raw\raw_shopify_customers.sql:5:19)
  --> models\raw\raw_shopify_customers.sql:5:19
11:08:36.405530 [debug]: Finished rendering [  0.01s] model raw.raw_shopify_customers [error]
11:08:36.405533 [debug]: Started analyzing model raw.raw_shopify_customers
11:08:36.405576 [info ]:     Failed [  0.01s] model raw.raw_shopify_customers (view)
11:08:36.405601 [debug]: Finished analyzing [  0.00s] model raw.raw_shopify_customers [skipped]
11:08:36.405631 [info ]: Started model source.src_shopify_customers
11:08:36.405645 [debug]: Started rendering model source.src_shopify_customers
11:08:36.405667 [debug]: Finished rendering [  0.00s] model source.src_shopify_customers [skipped]
11:08:36.405683 [debug]: Started analyzing model source.src_shopify_customers
11:08:36.405702 [info ]:    Skipped [-------] model source.src_shopify_customers (view)
11:08:36.405719 [debug]: Finished analyzing [  0.00s] model source.src_shopify_customers [skipped]
11:08:36.405763 [error]: dbt1501: Failed to render SQL not a key type: Source not found for source name: shopify, table name: orders
(in models\raw\raw_shopify_orders.sql:5:19)
  --> models\raw\raw_shopify_orders.sql:5:19
11:08:36.405994 [debug]: Finished rendering [  0.01s] model raw.raw_shopify_orders [error]
11:08:36.406021 [debug]: Started analyzing model raw.raw_shopify_orders
11:08:36.406044 [info ]:     Failed [  0.01s] model raw.raw_shopify_orders (view)
11:08:36.406075 [debug]: Finished analyzing [  0.00s] model raw.raw_shopify_orders [skipped]
11:08:36.406094 [info ]: Started model source.src_shopify_orders
11:08:36.406106 [debug]: Started rendering model source.src_shopify_orders
11:08:36.406122 [debug]: Finished rendering [  0.00s] model source.src_shopify_orders [skipped]
11:08:36.406135 [debug]: Started analyzing model source.src_shopify_orders
11:08:36.406151 [info ]:    Skipped [-------] model source.src_shopify_orders (view)
11:08:36.406171 [debug]: Finished analyzing [  0.00s] model source.src_shopify_orders [skipped]
11:08:36.406188 [info ]: Started model core.core_new_vs_returning
11:08:36.406198 [debug]: Started rendering model core.core_new_vs_returning
11:08:36.406212 [debug]: Finished rendering [  0.00s] model core.core_new_vs_returning [skipped]
11:08:36.406229 [debug]: Started analyzing model core.core_new_vs_returning
11:08:36.406242 [info ]:    Skipped [-------] model core.core_new_vs_returning (table)
11:08:36.406257 [debug]: Finished analyzing [  0.00s] model core.core_new_vs_returning [skipped]
11:08:36.406280 [info ]: Started model analytics.analytics_new_customer_acquisition
11:08:36.406322 [debug]: Started rendering model analytics.analytics_new_customer_acquisition
11:08:36.406345 [debug]: Finished rendering [  0.00s] model analytics.analytics_new_customer_acquisition [skipped]
11:08:36.406360 [debug]: Started analyzing model analytics.analytics_new_customer_acquisition
11:08:36.406408 [info ]:    Skipped [-------] model analytics.analytics_new_customer_acquisition (table)
11:08:36.406429 [debug]: Finished analyzing [  0.00s] model analytics.analytics_new_customer_acquisition [skipped]
11:08:36.406458 [info ]: Started model analytics.analytics_new_vs_returning
11:08:36.406473 [debug]: Started rendering model analytics.analytics_new_vs_returning
11:08:36.406487 [debug]: Finished rendering [  0.00s] model analytics.analytics_new_vs_returning [skipped]
11:08:36.406499 [debug]: Started analyzing model analytics.analytics_new_vs_returning
11:08:36.406510 [info ]:    Skipped [-------] model analytics.analytics_new_vs_returning (table)
11:08:36.406526 [debug]: Finished analyzing [  0.00s] model analytics.analytics_new_vs_returning [skipped]
11:08:36.406539 [info ]: Started model source.src_orders_v2
11:08:36.406548 [debug]: Started rendering model source.src_orders_v2
11:08:36.406560 [debug]: Finished rendering [  0.00s] model source.src_orders_v2 [skipped]
11:08:36.406572 [debug]: Started analyzing model source.src_orders_v2
11:08:36.406581 [info ]:    Skipped [-------] model source.src_orders_v2 (view)
11:08:36.406596 [debug]: Finished analyzing [  0.00s] model source.src_orders_v2 [skipped]
11:08:36.406641 [error]: dbt1501: Failed to render SQL not a key type: Source not found for source name: shopify, table name: order_line_items
(in models\raw\raw_shopify_order_items.sql:5:19)
  --> models\raw\raw_shopify_order_items.sql:5:19
11:08:36.406899 [debug]: Started analyzing model raw.raw_shopify_order_items
11:08:36.406927 [info ]:     Failed [  0.01s] model raw.raw_shopify_order_items (view)
11:08:36.406947 [debug]: Finished analyzing [  0.00s] model raw.raw_shopify_order_items [skipped]
11:08:36.406991 [debug]: Finished rendering [  0.01s] model raw.raw_shopify_order_items [error]
11:08:36.407053 [info ]: Started model source.src_shopify_order_items
11:08:36.407081 [debug]: Started rendering model source.src_shopify_order_items
11:08:36.407101 [debug]: Finished rendering [  0.00s] model source.src_shopify_order_items [skipped]
11:08:36.407124 [debug]: Started analyzing model source.src_shopify_order_items
11:08:36.407138 [info ]:    Skipped [-------] model source.src_shopify_order_items (view)
11:08:36.407160 [debug]: Finished analyzing [  0.00s] model source.src_shopify_order_items [skipped]
11:08:36.407177 [info ]: Started model core.core_coupon_analysis
11:08:36.407187 [debug]: Started rendering model core.core_coupon_analysis
11:08:36.407202 [debug]: Finished rendering [  0.00s] model core.core_coupon_analysis [skipped]
11:08:36.407214 [debug]: Started analyzing model core.core_coupon_analysis
11:08:36.407231 [info ]:    Skipped [-------] model core.core_coupon_analysis (table)
11:08:36.407244 [debug]: Finished analyzing [  0.00s] model core.core_coupon_analysis [skipped]
11:08:36.407260 [info ]: Started model core.core_orders
11:08:36.407275 [debug]: Started rendering model core.core_orders
11:08:36.407286 [debug]: Finished rendering [  0.00s] model core.core_orders [skipped]
11:08:36.407297 [debug]: Started analyzing model core.core_orders
11:08:36.407314 [info ]:    Skipped [-------] model core.core_orders (table)
11:08:36.407331 [debug]: Finished analyzing [  0.00s] model core.core_orders [skipped]
11:08:36.407345 [info ]: Started model core.core_revenue_summary
11:08:36.407354 [debug]: Started rendering model core.core_revenue_summary
11:08:36.407365 [debug]: Finished rendering [  0.00s] model core.core_revenue_summary [skipped]
11:08:36.407376 [debug]: Started analyzing model core.core_revenue_summary
11:08:36.407393 [info ]:    Skipped [-------] model core.core_revenue_summary (table)
11:08:36.407406 [debug]: Finished analyzing [  0.00s] model core.core_revenue_summary [skipped]
11:08:36.407419 [info ]: Started model core.core_customers
11:08:36.407433 [debug]: Started rendering model core.core_customers
11:08:36.407445 [debug]: Finished rendering [  0.00s] model core.core_customers [skipped]
11:08:36.407456 [debug]: Started analyzing model core.core_customers
11:08:36.407473 [info ]:    Skipped [-------] model core.core_customers (table)
11:08:36.407484 [debug]: Finished analyzing [  0.00s] model core.core_customers [skipped]
11:08:36.407497 [info ]: Started model analytics.analytics_churn_risk
11:08:36.407506 [debug]: Started rendering model analytics.analytics_churn_risk
11:08:36.407517 [debug]: Finished rendering [  0.00s] model analytics.analytics_churn_risk [skipped]
11:08:36.407528 [debug]: Started analyzing model analytics.analytics_churn_risk
11:08:36.407539 [info ]:    Skipped [-------] model analytics.analytics_churn_risk (table)
11:08:36.407551 [debug]: Finished analyzing [  0.00s] model analytics.analytics_churn_risk [skipped]
11:08:36.407563 [info ]: Started model core.core_b2b_accounts
11:08:36.407572 [debug]: Started rendering model core.core_b2b_accounts
11:08:36.407583 [debug]: Finished rendering [  0.00s] model core.core_b2b_accounts [skipped]
11:08:36.407593 [debug]: Started analyzing model core.core_b2b_accounts
11:08:36.407610 [info ]:    Skipped [-------] model core.core_b2b_accounts (table)
11:08:36.407622 [debug]: Finished analyzing [  0.00s] model core.core_b2b_accounts [skipped]
11:08:36.407636 [info ]: Started model analytics.analytics_b2b_pipeline
11:08:36.407651 [debug]: Started rendering model analytics.analytics_b2b_pipeline
11:08:36.407663 [debug]: Finished rendering [  0.00s] model analytics.analytics_b2b_pipeline [skipped]
11:08:36.407674 [debug]: Started analyzing model analytics.analytics_b2b_pipeline
11:08:36.407690 [info ]:    Skipped [-------] model analytics.analytics_b2b_pipeline (table)
11:08:36.407703 [debug]: Finished analyzing [  0.00s] model analytics.analytics_b2b_pipeline [skipped]
11:08:36.407716 [info ]: Started model core.core_geographic_revenue
11:08:36.407729 [debug]: Started rendering model core.core_geographic_revenue
11:08:36.407741 [debug]: Finished rendering [  0.00s] model core.core_geographic_revenue [skipped]
11:08:36.407752 [debug]: Started analyzing model core.core_geographic_revenue
11:08:36.407768 [info ]:    Skipped [-------] model core.core_geographic_revenue (table)
11:08:36.407781 [debug]: Finished analyzing [  0.00s] model core.core_geographic_revenue [skipped]
11:08:36.407794 [info ]: Started model analytics.analytics_geographic_revenue
11:08:36.407808 [debug]: Started rendering model analytics.analytics_geographic_revenue
11:08:36.407820 [debug]: Finished rendering [  0.00s] model analytics.analytics_geographic_revenue [skipped]
11:08:36.407833 [debug]: Started analyzing model analytics.analytics_geographic_revenue
11:08:36.407846 [info ]:    Skipped [-------] model analytics.analytics_geographic_revenue (table)
11:08:36.407859 [debug]: Finished analyzing [  0.00s] model analytics.analytics_geographic_revenue [skipped]
11:08:36.407872 [info ]: Started model core.core_cohort_retention
11:08:36.407886 [debug]: Started rendering model core.core_cohort_retention
11:08:36.407898 [debug]: Finished rendering [  0.00s] model core.core_cohort_retention [skipped]
11:08:36.407908 [debug]: Started analyzing model core.core_cohort_retention
11:08:36.407920 [info ]:    Skipped [-------] model core.core_cohort_retention (table)
11:08:36.407933 [debug]: Finished analyzing [  0.00s] model core.core_cohort_retention [skipped]
11:08:36.407949 [info ]: Started model analytics.analytics_cohort_retention
11:08:36.407964 [debug]: Started rendering model analytics.analytics_cohort_retention
11:08:36.407977 [debug]: Finished rendering [  0.00s] model analytics.analytics_cohort_retention [skipped]
11:08:36.407990 [debug]: Started analyzing model analytics.analytics_cohort_retention
11:08:36.408007 [info ]:    Skipped [-------] model analytics.analytics_cohort_retention (table)
11:08:36.408019 [debug]: Finished analyzing [  0.00s] model analytics.analytics_cohort_retention [skipped]
11:08:36.408033 [info ]: Started model analytics.analytics_cac_analysis
11:08:36.408047 [debug]: Started rendering model analytics.analytics_cac_analysis
11:08:36.408059 [debug]: Finished rendering [  0.00s] model analytics.analytics_cac_analysis [skipped]
11:08:36.408069 [debug]: Started analyzing model analytics.analytics_cac_analysis
11:08:36.408081 [info ]:    Skipped [-------] model analytics.analytics_cac_analysis (table)
11:08:36.408097 [debug]: Finished analyzing [  0.00s] model analytics.analytics_cac_analysis [skipped]
11:08:36.408111 [info ]: Started model core.core_experimental_ltv
11:08:36.408120 [debug]: Started rendering model core.core_experimental_ltv
11:08:36.408138 [debug]: Finished rendering [  0.00s] model core.core_experimental_ltv [skipped]
11:08:36.408149 [debug]: Started analyzing model core.core_experimental_ltv
11:08:36.408161 [info ]:    Skipped [-------] model core.core_experimental_ltv (table)
11:08:36.408173 [debug]: Finished analyzing [  0.00s] model core.core_experimental_ltv [skipped]
11:08:36.408186 [info ]: Started model core.core_customer_segments
11:08:36.408196 [debug]: Started rendering model core.core_customer_segments
11:08:36.408207 [debug]: Finished rendering [  0.00s] model core.core_customer_segments [skipped]
11:08:36.408218 [debug]: Started analyzing model core.core_customer_segments
11:08:36.408235 [info ]:    Skipped [-------] model core.core_customer_segments (table)
11:08:36.408247 [debug]: Finished analyzing [  0.00s] model core.core_customer_segments [skipped]
11:08:36.408263 [info ]: Started model analytics.analytics_customer_360
11:08:36.408277 [debug]: Started rendering model analytics.analytics_customer_360
11:08:36.408289 [debug]: Finished rendering [  0.00s] model analytics.analytics_customer_360 [skipped]
11:08:36.408301 [debug]: Started analyzing model analytics.analytics_customer_360
11:08:36.408361 [info ]:    Skipped [-------] model analytics.analytics_customer_360 (table)
11:08:36.408388 [debug]: Finished analyzing [  0.00s] model analytics.analytics_customer_360 [skipped]
11:08:36.408404 [info ]: Started model analytics.analytics_customer_health
11:08:36.408414 [debug]: Started rendering model analytics.analytics_customer_health
11:08:36.408424 [debug]: Finished rendering [  0.00s] model analytics.analytics_customer_health [skipped]
11:08:36.408432 [debug]: Started analyzing model analytics.analytics_customer_health
11:08:36.408440 [info ]:    Skipped [-------] model analytics.analytics_customer_health (table)
11:08:36.408447 [debug]: Finished analyzing [  0.00s] model analytics.analytics_customer_health [skipped]
11:08:36.408455 [info ]: Started model core.core_revenue_daily
11:08:36.408461 [debug]: Started rendering model core.core_revenue_daily
11:08:36.408467 [debug]: Finished rendering [  0.00s] model core.core_revenue_daily [skipped]
11:08:36.408472 [debug]: Started analyzing model core.core_revenue_daily
11:08:36.408478 [info ]:    Skipped [-------] model core.core_revenue_daily (table)
11:08:36.408483 [debug]: Finished analyzing [  0.00s] model core.core_revenue_daily [skipped]
11:08:36.408490 [info ]: Started model core.core_revenue_combined
11:08:36.408495 [debug]: Started rendering model core.core_revenue_combined
11:08:36.408500 [debug]: Finished rendering [  0.00s] model core.core_revenue_combined [skipped]
11:08:36.408505 [debug]: Started analyzing model core.core_revenue_combined
11:08:36.408510 [info ]:    Skipped [-------] model core.core_revenue_combined (table)
11:08:36.408516 [debug]: Finished analyzing [  0.00s] model core.core_revenue_combined [skipped]
11:08:36.408523 [info ]: Started model analytics.analytics_revenue_v2
11:08:36.408527 [debug]: Started rendering model analytics.analytics_revenue_v2
11:08:36.408532 [debug]: Finished rendering [  0.00s] model analytics.analytics_revenue_v2 [skipped]
11:08:36.408537 [debug]: Started analyzing model analytics.analytics_revenue_v2
11:08:36.408543 [info ]:    Skipped [-------] model analytics.analytics_revenue_v2 (table)
11:08:36.408548 [debug]: Finished analyzing [  0.00s] model analytics.analytics_revenue_v2 [skipped]
11:08:36.408554 [info ]: Started model analytics.analytics_revenue_v1
11:08:36.408558 [debug]: Started rendering model analytics.analytics_revenue_v1
11:08:36.408564 [debug]: Finished rendering [  0.00s] model analytics.analytics_revenue_v1 [skipped]
11:08:36.408569 [debug]: Started analyzing model analytics.analytics_revenue_v1
11:08:36.408574 [info ]:    Skipped [-------] model analytics.analytics_revenue_v1 (table)
11:08:36.408579 [debug]: Finished analyzing [  0.00s] model analytics.analytics_revenue_v1 [skipped]
11:08:36.408585 [info ]: Started model analytics.analytics_legacy_kpis
11:08:36.408590 [debug]: Started rendering model analytics.analytics_legacy_kpis
11:08:36.408595 [debug]: Finished rendering [  0.00s] model analytics.analytics_legacy_kpis [skipped]
11:08:36.408600 [debug]: Started analyzing model analytics.analytics_legacy_kpis
11:08:36.408605 [info ]:    Skipped [-------] model analytics.analytics_legacy_kpis (table)
11:08:36.408610 [debug]: Finished analyzing [  0.00s] model analytics.analytics_legacy_kpis [skipped]
11:08:36.408616 [info ]: Started model core.core_seller_metrics
11:08:36.408620 [debug]: Started rendering model core.core_seller_metrics
11:08:36.408625 [debug]: Finished rendering [  0.00s] model core.core_seller_metrics [skipped]
11:08:36.408630 [debug]: Started analyzing model core.core_seller_metrics
11:08:36.408635 [info ]:    Skipped [-------] model core.core_seller_metrics (table)
11:08:36.408641 [debug]: Finished analyzing [  0.00s] model core.core_seller_metrics [skipped]
11:08:36.408663 [info ]: Started model analytics.analytics_seller_dashboard_v1
11:08:36.408667 [debug]: Started rendering model analytics.analytics_seller_dashboard_v1
11:08:36.408672 [debug]: Finished rendering [  0.00s] model analytics.analytics_seller_dashboard_v1 [skipped]
